ID,is_lens,Einstein_area,numb_pix_lensed_image,flux_lensed_image_in_sigma
104555,1,3.13389e-11,67,201.609
104558,1,3.34662e-12,10,11.655
104559,1,1.6318e-11,30,44.5013
104561,0,1.68594e-9,0,0.0
104563,1,3.72539e-11,309,770.185
104565,1,1.31374e-10,116,294.207
104569,1,1.14115e-9,1254,2527.11
104571,1,1.75944e-10,592,1487.72
104574,1,2.09618e-10,149,422.704
104576,1,9.88031e-10,1148,7610.76
104579,0,3.03531e-12,0,0.0
104580,1,1.08397e-9,552,985.775
104581,1,7.05644e-12,136,545.901
104585,0,1.40325e-10,0,0.0
104586,0,1.25044e-11,0,0.0
104591,0,1.12068e-9,0,0.0
104593,1,1.49999e-9,508,4103.03
104594,1,4.51405e-12,223,1076.0
104595,1,5.93831e-11,200,523.989
104596,1,2.44641e-11,112,420.844
104598,1,2.02354e-12,120,946.486
104599,0,5.18441e-10,0,0.0
104600,1,3.16632e-10,570,1405.53
104601,1,6.07061e-12,1610,40009.9
104603,1,1.89382e-12,67,237.525
104605,1,2.12705e-10,588,786.605
104606,1,2.46145e-10,795,4282.95
104608,1,1.30077e-10,447,1074.86
104610,1,1.18221e-10,23,73.4352
104617,1,2.52164e-11,125,654.888
104622,1,1.3166e-10,714,1563.16
104626,1,1.4943e-10,601,2846.87
104629,1,1.79031e-10,639,2116.67
104631,0,2.95748e-12,0,0.0
104632,0,2.13016e-10,0,0.0
104634,0,9.55214e-11,0,0.0
104635,1,3.15983e-11,297,1227.17
104636,1,3.05087e-11,90,422.861
104640,1,7.6264e-10,693,1681.11
104641,1,1.70574e-10,214,703.388
104643,1,3.12377e-10,1456,3736.33
104644,1,1.8595e-9,950,4045.21
104647,1,9.44318e-12,48,140.819
104648,0,1.79239e-10,0,0.0
104651,1,7.23804e-12,47,249.448
104652,0,9.02031e-10,0,0.0
104653,1,6.77107e-11,78,216.399
104654,1,1.02292e-10,210,547.265
104655,1,8.1271e-10,2433,10046.1
104656,1,1.57732e-11,85,316.37
104657,1,2.13354e-10,604,51571.2
104658,1,7.61421e-10,42,176.622
104662,1,2.22745e-10,509,1360.0
104663,0,7.47671e-11,0,0.0
104664,1,2.00045e-10,636,3669.83
104665,0,1.14927e-11,0,0.0
104667,0,2.95748e-12,0,0.0
104668,1,1.6759e-11,75,193.626
104669,1,1.65655e-9,1218,5613.28
104670,1,6.15519e-10,976,26427.3
104671,1,2.20514e-12,185,2095.45
104672,0,1.41622e-10,0,0.0
104673,1,1.48652e-10,356,615.53
104674,1,3.29473e-12,140,1112.04
104677,1,1.96076e-10,905,3125.29
104678,1,1.91977e-12,1712,10179.9
104680,0,2.93154e-12,0,0.0
104681,1,3.653e-10,2301,9721.13
104684,0,9.73114e-11,0,0.0
104694,1,1.97165e-12,263,1673.82
104695,1,3.58011e-12,85,225.448
104696,0,1.86788e-12,0,0.0
104697,1,5.29233e-12,130,526.249
104698,1,2.46457e-12,32,86.9348
104700,1,6.64136e-12,178,456.669
104703,0,3.26879e-12,0,0.0
104704,0,2.26481e-11,0,0.0
104705,1,3.08719e-12,66,437.653
104706,1,5.68225e-10,1179,4687.79
104708,1,8.85168e-11,19,30.2254
104709,0,4.22608e-11,0,0.0
104712,1,4.04708e-12,33,59.7869
104714,0,3.16502e-12,0,0.0
104715,1,9.93194e-10,2089,6061.65
104717,0,1.02111e-10,0,0.0
104718,1,3.86548e-12,222,2448.5
104720,1,1.84972e-11,55,304.864
104721,1,1.21931e-11,78,122.818
104722,0,8.79461e-11,0,0.0
104725,0,8.37952e-11,0,0.0
104726,0,5.74114e-10,0,0.0
104727,1,3.13908e-12,96,463.067
104729,1,3.00936e-12,234,1027.36
104730,1,1.32256e-10,26,53.0661
104733,0,1.51758e-9,0,0.0
104734,1,5.11073e-12,127,372.962
104735,1,2.19009e-10,399,1008.41
104737,0,8.07859e-11,0,0.0
104738,0,5.08219e-11,0,0.0
104739,0,5.0355e-10,0,0.0
104743,1,2.87965e-12,59,170.889
104744,1,6.02132e-11,559,2488.86
104745,0,1.26782e-10,0,0.0
104746,1,8.31415e-10,307,621.008
104747,0,2.98212e-10,0,0.0
104748,1,1.23254e-9,0,0.0
104749,0,1.01719e-9,0,0.0
104754,1,1.32308e-11,133,294.115
104755,1,3.76171e-12,163,1497.76
104756,1,1.68784e-10,58,144.646
104757,0,1.84194e-12,0,0.0
104758,1,6.80272e-10,58,97.3136
104759,0,1.76411e-12,0,0.0
104760,1,6.38271e-10,2229,5830.27
104762,0,6.1513e-10,0,0.0
104763,1,6.74772e-11,194,589.766
104768,1,9.48469e-11,619,2646.68
104771,0,1.24603e-10,0,0.0
104773,1,1.24266e-10,935,7438.92
104774,1,2.39711e-11,49,150.591
104775,1,2.74994e-12,40,82.8834
104779,1,8.45476e-10,1101,6812.46
104783,0,1.40428e-10,0,0.0
104784,0,1.5252e-9,0,0.0
104786,1,1.32342e-9,7,7.70103
104787,1,1.8546e-9,551,2416.98
104790,1,1.61105e-11,57,397.317
104794,1,9.91975e-10,1291,1937.3
104796,1,3.14089e-10,729,2471.79
104797,0,2.54239e-12,0,0.0
104798,1,4.33504e-11,229,681.593
104801,0,3.47633e-12,0,0.0
104802,0,1.04783e-9,0,0.0
104805,1,1.83208e-10,156,257.892
104806,1,1.995e-11,137,643.819
104807,1,3.32068e-12,165,517.818
104809,1,8.42933e-10,307,697.138
104812,0,9.73789e-10,0,0.0
104813,0,1.4728e-9,0,0.0
104814,1,1.21602e-9,610,847.183
104815,1,2.14806e-11,54,116.135
104816,1,1.20253e-9,2069,3908.78
104817,1,4.6697e-12,347,1265.22
104818,1,5.30011e-10,354,1137.31
104819,1,4.28056e-11,725,2415.09
104820,0,5.77876e-10,0,0.0
104821,0,1.92003e-10,0,0.0
104822,0,5.26639e-12,0,0.0
104826,0,1.32671e-10,0,0.0
104829,0,2.28297e-12,0,0.0
104830,0,2.77588e-12,0,0.0
104831,0,4.15863e-11,0,0.0
104832,1,4.02113e-12,129,641.364
104833,1,4.09896e-12,97,191.241
104834,1,7.10833e-12,70,173.363
104836,0,6.98095e-10,0,0.0
104837,1,3.65793e-12,109,252.794
104839,0,1.68628e-12,0,0.0
104841,1,1.48652e-11,154,774.344
104842,1,2.98342e-12,123,507.242
104846,1,4.09896e-12,82,174.576
104848,1,4.46216e-12,28,89.9258
104850,0,1.39961e-10,0,0.0
104854,1,6.7005e-10,427,880.927
104855,0,1.99241e-11,0,0.0
104856,1,8.0708e-10,190,791.787
104860,0,8.62857e-11,0,0.0
104863,1,1.8601e-10,917,2660.84
104866,1,1.2712e-11,183,1089.45
104867,1,3.03531e-12,47,82.592
104869,0,5.24797e-10,0,0.0
104875,0,1.76637e-9,0,0.0
104877,1,1.46836e-10,147,533.62
104880,1,1.07372e-9,240,634.455
104883,1,8.771e-10,699,2157.94
104885,1,1.94571e-12,61,185.931
104889,1,8.0734e-11,290,892.775
104890,0,7.26398e-12,0,0.0
104891,1,3.08849e-10,1433,5603.44
104892,1,5.80859e-11,254,789.149
104893,1,3.63199e-12,145,398.033
104894,0,6.1225e-12,0,0.0
104896,1,3.25582e-11,0,0.0
104900,1,1.55397e-11,18,32.5874
104903,1,3.03012e-11,112,227.853
104904,1,2.49051e-12,48,206.251
104905,1,7.9359e-10,0,0.0
104906,0,4.90838e-11,0,0.0
104907,1,1.73163e-9,1078,6138.08
104908,0,5.42204e-12,0,0.0
104909,0,1.1544e-9,0,0.0
104915,0,5.46537e-10,0,0.0
104916,1,3.65793e-12,61,160.111
104918,1,1.07102e-9,1599,4187.35
104919,0,1.27161e-9,0,0.0
104922,1,3.60268e-10,309,4342.3
104923,1,2.33485e-11,163,846.709
104925,1,1.73607e-9,1101,2767.93
104927,0,3.70878e-10,0,0.0
104931,0,1.96128e-11,0,0.0
104933,0,3.34662e-12,0,0.0
104936,1,8.17198e-12,197,612.358
104937,1,1.86632e-9,172,359.655
104938,1,3.49709e-11,42,109.113
104940,1,2.59298e-10,4097,109305.0
104941,0,8.74272e-11,0,0.0
104942,1,2.43343e-11,69,150.408
104944,0,1.79005e-12,0,0.0
104947,1,2.12731e-12,46,175.747
104948,0,4.33141e-10,0,0.0
104949,1,1.09432e-9,320,783.322
104950,1,5.08479e-12,81,160.75
104951,0,6.61541e-12,0,0.0
104956,1,1.54463e-9,280,391.942
104958,1,2.12471e-11,64,204.047
104960,1,4.26759e-11,94,158.41
104962,0,6.02651e-11,0,0.0
104964,1,1.39572e-11,753,10702.8
104967,0,1.29787e-9,0,0.0
104970,0,5.47393e-12,0,0.0
104973,1,1.59649e-9,697,1935.35
104974,0,2.07542e-12,0,0.0
104976,0,1.68122e-9,0,0.0
104977,1,1.1398e-9,1465,6565.57
104980,1,4.34282e-11,40,58.2364
104982,0,5.48898e-10,0,0.0
104984,0,6.23016e-10,0,0.0
104987,1,6.78093e-10,1060,4583.85
104988,0,1.13059e-10,0,0.0
104990,1,1.16794e-10,861,4305.43
104992,0,1.29247e-10,0,0.0
104994,1,1.94571e-12,127,342.253
104996,0,1.81335e-9,0,0.0
104997,1,6.4857e-12,72,110.976
105004,1,5.83713e-12,75,107.566
105006,1,1.65808e-9,849,1442.72
105011,0,2.83036e-11,0,0.0
105016,1,1.15497e-10,539,1324.62
105018,1,1.71222e-11,66,2057.86
105019,1,2.46457e-12,112,367.183
105025,0,3.01455e-11,0,0.0
105026,1,3.29473e-12,50,229.52
105032,0,1.24525e-11,0,0.0
105033,1,1.13759e-10,52,127.186
105034,1,2.81427e-10,940,4997.22
105036,0,9.49506e-12,0,0.0
105037,0,8.64673e-11,0,0.0
105038,1,5.19063e-10,615,859.319
105042,1,4.3065e-11,963,4448.37
105044,1,4.13943e-10,865,2839.07
105045,1,1.71272e-9,0,0.0
105046,1,8.29391e-11,141,474.051
105048,0,3.85562e-10,0,0.0
105049,1,1.32983e-10,81,269.367
105052,0,4.17679e-12,0,0.0
105053,1,1.00632e-10,711,3884.88
105054,0,3.13726e-10,0,0.0
105059,1,2.36079e-12,84,170.862
105061,1,5.15872e-10,2063,20945.7
105062,1,3.96665e-11,109,394.579
105063,1,1.94571e-12,74,262.712
105064,1,1.63287e-9,8,9.39468
105065,1,2.41268e-12,169,959.156
105067,1,1.31997e-10,288,855.749
105068,1,1.8828e-9,828,4388.75
105069,1,3.18552e-10,684,2335.09
105070,1,2.82776e-12,21,56.9677
105075,0,1.52336e-10,0,0.0
105076,0,7.28733e-11,0,0.0
105077,1,2.39737e-10,370,870.642
105079,1,3.98741e-11,650,1482.55
105080,1,3.29473e-12,54,149.663
105081,1,9.31606e-11,44,108.922
105082,1,5.44876e-10,1629,5144.52
105085,0,1.83078e-10,0,0.0
105086,1,4.68475e-10,668,3203.33
105087,1,7.60124e-12,79,417.191
105089,1,1.14314e-9,1470,5041.52
105090,1,1.06858e-10,502,1603.88
105092,0,1.7321e-9,0,0.0
105093,1,2.40334e-10,146,242.792
105094,1,6.714e-10,50,90.982
105095,1,1.38379e-10,76,275.011
105098,0,7.69723e-11,0,0.0
105103,1,1.68187e-9,970,3709.83
105107,0,3.5386e-11,0,0.0
105108,0,2.05778e-10,0,0.0
105109,0,2.72399e-12,0,0.0
105114,1,2.27389e-10,825,2192.4
105115,1,9.88343e-10,825,1512.17
105117,1,5.34422e-12,11,14.8953
105118,1,3.19096e-12,183,777.314
105120,0,3.39851e-12,0,0.0
105122,1,1.05976e-9,407,1001.12
105123,1,2.50089e-10,86,1361.04
105124,1,4.6697e-12,85,169.588
105125,1,5.76449e-11,487,1588.43
105128,1,1.96802e-10,800,2549.78
105131,0,8.46046e-10,0,0.0
105132,1,1.94571e-12,93,264.864
105133,1,2.71517e-10,262,436.519
105134,1,3.00936e-12,130,368.724
105135,0,3.37516e-11,0,0.0
105138,0,5.65293e-11,0,0.0
105139,1,2.2604e-10,908,3183.12
105142,0,6.01951e-10,0,0.0
105143,0,2.76317e-10,0,0.0
105145,1,6.82814e-11,71,209.954
105149,1,1.816e-12,26,34.9164
105151,1,2.87965e-12,108,29572.6
105153,1,8.59692e-10,43,88.7883
105155,1,1.97165e-12,67,290.093
105156,1,6.93451e-11,384,1395.51
105157,1,7.82175e-11,26,76.213
105158,1,7.52341e-12,220,44382.3
105159,1,8.36655e-11,260,861.703
105160,1,4.59187e-12,136,539.668
105161,1,9.30827e-11,34,164.364
105163,1,3.65793e-12,131,381.97
105164,0,1.89382e-12,0,0.0
105165,0,2.04377e-10,0,0.0
105166,0,2.35664e-10,0,0.0
105167,1,2.09877e-11,278,1067.42
105168,1,8.96064e-11,301,1461.19
105170,1,7.34181e-12,115,376.97
105171,0,9.11111e-11,0,0.0
105173,1,2.38492e-10,29,91.1486
105174,0,1.66553e-11,0,0.0
105175,0,7.69723e-11,0,0.0
105176,0,7.3937e-11,0,0.0
105178,1,1.16483e-11,192,409.496
105180,1,3.76171e-12,110,309.694
105183,1,3.89142e-12,252,811.857
105184,0,1.36874e-10,0,0.0
105185,1,9.17389e-10,1512,8767.14
105186,0,2.03132e-11,0,0.0
105188,1,1.85302e-9,1181,3442.19
105189,1,3.73576e-12,184,550.808
105190,1,3.70982e-12,132,468.83
105192,1,2.59428e-12,110,783.099
105195,0,3.77909e-10,0,0.0
105198,1,2.43421e-10,4885,98325.6
105200,1,7.96444e-12,105,215.146
105201,1,1.73713e-10,285,960.431
105202,1,2.54239e-12,312,1082.54
105203,0,1.68828e-9,0,0.0
105207,1,9.91015e-12,376,1776.16
105209,0,3.51784e-10,0,0.0
105210,1,1.25563e-11,194,589.849
105211,1,1.54303e-9,412,1273.98
105212,1,2.23108e-11,23,41.5999
105213,1,3.65793e-12,96,163.439
105214,1,2.33485e-12,255,486.344
105215,1,2.00226e-10,842,3112.48
105218,1,4.99451e-10,0,0.0
105219,1,9.26158e-12,208,586.543
105220,0,1.87629e-9,0,0.0
105222,0,2.36028e-10,0,0.0
105225,0,1.58329e-10,0,0.0
105226,0,1.29532e-9,0,0.0
105228,0,1.34124e-11,0,0.0
105230,1,9.57289e-12,234,688.028
105234,0,1.76411e-12,0,0.0
105236,1,1.98047e-10,874,5225.38
105243,0,1.20151e-9,0,0.0
105244,1,2.30631e-11,456,1818.22
105247,1,1.84713e-11,257,778.428
105249,1,1.15552e-9,1126,3106.36
105250,1,3.99519e-12,310,889.541
105251,1,4.02113e-12,109,295.278
105253,1,2.36079e-12,83,248.147
105254,1,4.37914e-11,399,955.814
105256,1,1.63958e-11,9,10.3008
105257,1,7.98701e-10,89,343.089
105259,1,3.34039e-10,797,1918.28
105260,0,8.71678e-12,0,0.0
105264,1,1.03525e-9,710,2370.39
105265,0,5.3258e-10,0,0.0
105266,0,4.28056e-12,0,0.0
105268,1,1.4969e-11,395,1868.18
105270,1,3.36219e-10,741,2062.95
105272,1,1.40921e-10,231,524.229
105274,0,3.70982e-12,0,0.0
105275,0,1.61774e-9,0,0.0
105276,1,2.70064e-11,34,97.0678
105278,1,1.84972e-11,292,926.972
105279,1,7.918e-10,2410,17102.6
105280,1,4.14514e-10,588,1276.76
105281,0,1.63948e-9,0,0.0
105283,1,3.01948e-10,1514,8409.37
105290,1,1.5078e-10,958,3681.12
105292,1,5.9409e-12,190,308.592
105294,0,6.70881e-11,0,0.0
105298,1,1.44761e-11,35,101.045
105300,1,1.45202e-10,456,1075.45
105301,1,4.69876e-10,2052,10995.5
105304,0,4.91097e-11,0,0.0
105305,0,4.46216e-11,0,0.0
105307,0,9.17078e-11,0,0.0
105308,1,4.43622e-12,146,439.896
105313,0,1.28469e-10,0,0.0
105315,1,2.90819e-11,39,127.291
105316,0,9.39155e-10,0,0.0
105317,1,1.07102e-9,1476,4095.06
105318,1,3.32068e-12,113,589.356
105319,0,2.80701e-11,0,0.0
105321,1,1.17132e-10,97,444.461
105323,0,1.32308e-11,0,0.0
105324,0,1.03239e-9,0,0.0
105327,1,6.05038e-10,2237,9569.25
105330,0,3.45247e-10,0,0.0
105334,1,1.30881e-10,253,693.231
105335,1,3.57492e-11,130,285.377
105336,1,4.8513e-12,110,440.689
105337,0,1.58394e-9,0,0.0
105339,1,5.20672e-11,0,0.0
105340,1,3.51239e-10,530,1289.25
105342,1,1.79005e-12,989,2493.81
105343,1,1.03291e-9,6,6.63711
105344,1,5.39091e-11,244,1605.29
105346,1,1.86399e-10,287,77115.9
105347,1,4.20273e-12,144,256.595
105348,1,1.04887e-10,662,2363.64
105349,1,1.816e-12,70,150.832
105352,1,3.19096e-12,141,807.398
105354,0,9.59157e-10,0,0.0
105356,1,1.83934e-11,254,1286.33
105359,1,2.80182e-12,138,761.87
105362,1,1.85992e-9,127,391.848
105364,1,3.08719e-12,119,307.368
105366,1,9.15781e-12,258,1301.43
105371,1,9.53398e-11,468,955.018
105373,1,5.58782e-10,1162,3380.07
105374,1,9.88083e-10,1172,2768.21
105376,1,2.42046e-11,122,188.276
105378,0,2.59428e-12,0,0.0
105379,0,2.1299e-11,0,0.0
105383,1,3.84265e-10,1463,7657.45
105384,1,2.53072e-10,1145,4375.65
105386,0,1.10776e-11,0,0.0
105389,1,9.52101e-11,54,210.78
105390,1,1.94571e-12,85,244.512
105391,0,1.87553e-9,0,0.0
105392,0,5.96684e-12,0,0.0
105393,1,1.19363e-10,2823,54737.4
105395,1,8.91835e-10,1944,10120.9
105396,0,8.67423e-10,0,0.0
105398,1,4.39575e-10,204,312.799
105399,1,1.79005e-11,35,95.069
105401,1,2.04533e-10,587,1761.45
105406,1,2.09929e-10,400,650.907
105408,1,6.87484e-12,201,555.146
105412,1,2.03651e-11,409,3212.81
105414,1,6.20033e-11,0,0.0
105415,1,2.22304e-10,1776,3950.99
105417,1,7.13582e-10,415,863.294
105420,1,2.28037e-10,848,3299.54
105421,1,2.46457e-12,102,411.802
105423,1,2.62022e-12,88,290.339
105424,1,5.45836e-11,74,163.249
105427,0,6.86187e-11,0,0.0
105432,0,7.26398e-12,0,0.0
105433,1,1.12332e-11,120,245.394
105434,0,1.28417e-11,0,0.0
105435,1,7.57063e-10,951,1904.5
105436,1,2.6306e-11,79,130.957
105437,1,8.37952e-12,73,483.427
105440,1,6.45976e-12,244,961.842
105442,1,4.35839e-11,3639,22536.0
105443,1,5.01915e-10,53,212.364
105444,1,1.27898e-11,280,717.797
105445,0,1.86012e-9,0,0.0
105446,1,6.33938e-10,850,4909.4
105448,0,1.57317e-10,0,0.0
105449,1,6.35598e-12,997,2204.79
105452,0,4.76569e-11,0,0.0
105455,1,6.97342e-11,64,153.572
105458,0,5.0329e-12,0,0.0
105465,0,4.94599e-10,0,0.0
105470,0,8.26952e-10,0,0.0
105473,0,3.00936e-12,0,0.0
105476,1,9.9143e-10,1727,11310.4
105477,1,5.05884e-12,317,768.174
105478,1,1.20893e-11,199,661.036
105479,1,1.91406e-10,601,2455.31
105480,1,1.10179e-10,316,1099.56
105481,0,3.29473e-12,0,0.0
105485,1,7.21158e-10,11,18.2987
105487,1,3.08719e-12,93,149.559
105492,1,1.06884e-11,131,253.708
105493,1,2.49051e-12,128,686.879
105495,0,1.37964e-10,0,0.0
105496,1,3.36167e-10,1529,8953.93
105498,1,1.63102e-10,120,404.478
105500,1,5.25342e-11,150,1061.81
105501,1,3.811e-11,341,633.448
105502,1,1.35032e-10,521,2827.54
105505,1,5.66694e-10,1614,18688.2
105506,1,9.94906e-11,803,3153.57
105509,1,3.26879e-12,86,303.524
105510,0,3.32068e-12,0,0.0
105512,1,8.54166e-10,710,2531.68
105514,0,1.94571e-12,0,0.0
105515,0,4.06783e-11,0,0.0
105517,1,2.38622e-10,718,1695.37
105518,1,1.24525e-11,906,24582.3
105520,1,3.35181e-11,397,1127.06
105525,1,5.42204e-12,175,261.834
105526,1,8.9513e-10,3257,22038.5
105529,1,1.54209e-9,400,564.235
105530,1,3.77727e-11,340,1017.65
105536,1,5.95128e-11,867,1861.06
105538,1,1.54118e-9,0,0.0
105539,1,3.65793e-12,277,1392.72
105541,0,2.30891e-12,0,0.0
105542,1,7.18615e-12,332,2003.21
105543,1,1.89382e-12,182,620.016
105544,1,5.81119e-12,1199,3067.34
105545,1,1.87904e-10,176,453.978
105547,0,1.6394e-9,0,0.0
105548,0,2.77432e-10,0,0.0
105549,0,6.6865e-10,0,0.0
105552,1,6.67171e-10,623,1340.98
105554,1,1.86788e-12,84,401.741
105555,1,6.61541e-12,222,314.336
105556,0,5.10554e-10,0,0.0
105558,0,3.43249e-10,0,0.0
105561,1,8.69084e-12,41,68.8387
105563,1,7.76649e-10,1440,6491.83
105565,1,1.58977e-10,53,138.963
105566,0,6.71918e-12,0,0.0
105569,1,1.09686e-10,231,958.849
105570,1,2.90559e-12,113,247.739
105573,1,1.88345e-11,49,329.525
105575,0,1.03512e-11,0,0.0
105578,1,5.01215e-11,445,4130.16
105580,1,5.47393e-12,69,114.89
105583,1,4.28056e-12,113,899.788
105584,1,5.75359e-10,981,5085.27
105585,1,5.99279e-12,216,815.451
105586,1,3.60605e-12,44,147.154
105587,1,3.50228e-12,121,461.244
105589,1,9.74048e-10,1014,2787.0
105592,0,1.6518e-9,0,0.0
105594,1,2.96708e-10,514,2610.5
105595,0,1.86788e-12,0,0.0
105597,1,1.86788e-12,95,301.532
105600,1,3.87845e-11,25,36.1088
105601,1,2.69779e-10,1263,11684.1
105603,0,3.56713e-11,0,0.0
105605,1,1.34903e-11,114,660.296
105607,0,1.22966e-9,0,0.0
105609,0,6.01095e-11,0,0.0
105611,1,1.29455e-11,187,1241.09
105612,1,2.15325e-10,938,4218.06
105613,1,1.66449e-10,765,4543.76
105615,1,1.97165e-12,84,173.236
105620,0,1.17443e-10,0,0.0
105623,0,1.98151e-10,0,0.0
105627,1,6.69324e-12,289,1761.37
105628,1,2.67211e-12,82,434.189
105629,0,2.17919e-12,0,0.0
105636,1,1.45072e-10,503,1121.75
105637,1,1.81262e-10,324,1370.46
105639,1,6.03689e-10,241,927.065
105640,0,1.38991e-9,0,0.0
105642,1,2.67211e-12,66,203.053
105643,1,2.85371e-12,1415,10252.2
105647,1,1.02311e-9,1188,4409.57
105648,1,5.02512e-10,403,1645.02
105649,1,1.24012e-9,1332,3602.3
105650,1,1.9976e-12,279,1157.74
105652,1,7.63963e-10,921,2145.45
105655,0,2.27778e-11,0,0.0
105656,1,2.51645e-12,206,877.211
105660,1,1.48522e-10,663,2845.87
105663,1,3.55338e-10,1427,11474.5
105665,1,5.16002e-11,332,563.095
105667,1,1.23176e-10,192,505.04
105670,1,1.21467e-9,1196,4267.27
105672,1,9.5249e-10,784,2492.67
105673,1,7.26995e-10,1834,18989.3
105674,0,2.67211e-12,0,0.0
105675,1,2.36339e-11,40,102.233
105677,0,4.84352e-11,0,0.0
105678,1,2.51645e-12,310,1463.94
105682,1,3.69166e-11,2230,88918.3
105684,0,1.01486e-9,0,0.0
105685,0,9.14743e-11,0,0.0
105686,0,1.52557e-9,0,0.0
105689,1,1.13707e-10,428,1321.34
105691,1,6.00057e-11,112,661.218
105692,1,4.46346e-10,827,2858.91
105693,1,9.59883e-12,231,2513.95
105699,0,4.12594e-10,0,0.0
105700,0,1.49516e-9,0,0.0
105702,1,3.26879e-12,194,645.317
105704,1,1.02775e-9,653,1112.67
105706,1,8.96842e-11,301,16322.0
105707,1,6.89534e-10,103,268.721
105708,1,5.68147e-12,124,410.272
105711,1,2.43862e-12,70,275.856
105713,1,5.44799e-12,59,154.108
105715,1,3.48931e-11,696,3566.37
105718,1,7.36101e-10,1670,3522.5
105719,0,4.15085e-12,0,0.0
105720,1,1.68732e-10,648,3627.03
105722,0,8.78968e-10,0,0.0
105723,0,6.61541e-12,0,0.0
105724,1,3.9804e-10,2328,12051.8
105725,0,9.61181e-11,0,0.0
105726,0,1.24857e-9,0,0.0
105727,1,6.96305e-11,509,1920.07
105729,0,1.025e-10,0,0.0
105733,1,8.97621e-10,1134,4825.37
105737,1,9.89614e-10,707,1180.72
105744,1,6.03948e-10,1601,10426.2
105746,0,1.21775e-10,0,0.0
105751,0,2.77069e-11,0,0.0
105752,1,8.00335e-11,1127,5312.5
105753,1,1.36628e-9,500,1019.28
105755,1,1.68724e-9,637,2084.28
105761,0,6.61022e-11,0,0.0
105764,1,1.87494e-9,1376,3827.72
105766,1,3.96665e-11,286,955.551
105768,1,9.54124e-10,1110,3521.71
105770,0,9.51037e-10,0,0.0
105773,0,1.4432e-10,0,0.0
105774,1,6.77107e-12,118,616.08
105775,0,5.44799e-12,0,0.0
105776,1,1.05587e-11,216,462.2
105778,1,4.70602e-11,128,341.526
105779,1,2.08191e-10,944,1614.01
105780,0,2.64616e-12,0,0.0
105782,1,4.95507e-11,123,240.685
105786,1,9.80378e-11,757,4505.31
105790,1,1.09479e-11,86,885.956
105791,1,4.53999e-12,38,161.554
105794,0,1.47614e-11,0,0.0
105797,1,3.11314e-12,86,213.696
105800,1,3.63199e-12,253,1346.05
105803,1,5.92845e-10,681,1238.56
105804,1,6.6468e-10,355,1015.85
105806,0,4.75272e-11,0,0.0
105808,1,7.08498e-11,114,451.78
105809,1,4.92913e-12,119,275.792
105810,0,1.89382e-12,0,0.0
105812,1,2.07542e-12,156,416.897
105814,0,4.31377e-10,0,0.0
105815,1,1.12047e-10,1259,8074.27
105816,1,2.49051e-12,71,260.902
105818,1,1.33372e-10,49,138.356
105819,1,1.37756e-11,170,619.977
105825,1,1.24266e-10,467,1797.46
105826,1,2.11563e-10,474,856.456
105827,1,1.92106e-10,723,1640.63
105829,0,1.24889e-10,0,0.0
105830,1,3.96925e-12,38,251.985
105832,0,7.80904e-10,0,0.0
105834,1,1.17962e-10,311,916.315
105835,1,1.63414e-10,647,8535.89
105836,0,2.04948e-12,0,0.0
105838,0,3.63199e-12,0,0.0
105840,1,1.40792e-10,180,996.729
105842,0,3.02234e-11,0,0.0
105844,1,1.99552e-10,494,1365.04
105845,1,1.78154e-9,1219,3110.73
105846,1,1.26782e-10,856,1655.92
105847,1,1.55138e-11,399,3174.25
105851,1,1.43207e-9,0,0.0
105852,1,1.78523e-9,2361,6814.55
105853,0,2.16622e-10,0,0.0
105861,0,9.27974e-11,0,0.0
105863,1,8.18236e-11,142,192.728
105864,0,5.51803e-11,0,0.0
105868,1,1.46317e-11,368,896.326
105872,1,7.5753e-12,160,940.7
105873,1,3.50409e-10,777,4341.56
105875,1,2.41787e-11,198,601.753
105878,1,5.09361e-10,539,1590.75
105879,0,8.43141e-12,0,0.0
105883,1,8.3266e-10,0,0.0
105885,1,1.35162e-11,276,477.664
105886,0,1.51636e-10,0,0.0
105890,0,4.69565e-12,0,0.0
105893,0,9.28752e-12,0,0.0
105896,1,1.59808e-11,175,290.649
105900,1,4.61782e-12,102,447.964
105905,1,6.20033e-12,208,586.187
105907,1,8.60393e-10,970,2877.71
105908,1,3.49553e-10,345,12448.0
105909,1,2.72399e-12,245,413.616
105910,1,1.62272e-10,764,2991.89
105911,1,3.83953e-12,129,536.47
105912,0,1.31971e-10,0,0.0
105916,1,3.18318e-11,465,2099.13
105918,1,3.9433e-12,69,467.476
105923,1,1.79005e-12,87,290.752
105924,1,4.70888e-10,1012,3912.21
105925,0,5.11851e-11,0,0.0
105926,1,7.57374e-10,999,2686.45
105927,1,2.28297e-12,88,211.688
105931,0,1.20997e-10,0,0.0
105935,1,1.94571e-12,152,778.326
105939,1,1.03149e-10,220,584.588
105944,0,4.80979e-11,0,0.0
105945,1,7.49747e-12,95,182.442
105952,1,2.37999e-10,995,2987.04
105956,0,1.86503e-9,0,0.0
105957,1,1.12301e-9,955,3258.54
105958,1,9.67147e-11,378,814.745
105960,1,1.06365e-10,468,1366.38
105961,1,7.41964e-12,278,1211.46
105963,1,8.12009e-12,116,344.056
105968,1,7.63211e-10,47,122.372
105970,0,5.11073e-12,0,0.0
105972,1,3.63199e-12,109,292.67
105973,1,5.11073e-12,146,518.676
