ID,is_lens,Einstein_area,numb_pix_lensed_image,flux_lensed_image_in_sigma
102297,1,7.83784e-10,343,565.336
102298,0,1.65051e-9,0,0.0
102299,1,7.56492e-11,187,370.614
102300,1,1.18162e-9,73,174.867
102301,1,5.52582e-12,56,305.421
102302,0,1.48419e-10,0,0.0
102303,1,6.51164e-12,77,194.421
102304,1,1.11035e-11,268,1245.46
102305,1,1.10867e-9,1993,27787.6
102306,1,2.49051e-12,22,48.8029
102307,1,3.63173e-10,393,1217.95
102308,0,3.08719e-12,0,0.0
102309,1,6.64136e-12,165,474.069
102310,1,4.31429e-11,104,756.425
102311,0,1.89382e-12,0,0.0
102312,0,7.23804e-12,0,0.0
102313,0,1.31271e-11,0,0.0
102314,0,2.49051e-12,0,0.0
102315,0,4.41027e-12,0,0.0
102316,1,4.74753e-12,93,268.396
102317,1,6.25221e-12,288,1077.95
102318,1,1.42421e-9,390,1056.53
102319,1,2.20566e-10,601,2600.06
102320,1,3.96925e-12,94,188.4
102321,1,1.04316e-9,57,179.867
102322,1,3.70982e-12,132,475.28
102323,1,5.58029e-11,71,211.467
102324,0,6.37466e-10,0,0.0
102325,1,9.58067e-10,3297,20858.6
102326,1,8.22387e-12,71,295.776
102327,0,1.78071e-10,0,0.0
102328,1,1.58744e-10,282,670.177
102329,1,5.57588e-10,62,145.269
102330,1,1.96646e-11,401,1740.29
102331,1,5.17688e-10,145,600.387
102332,1,1.27592e-9,660,1126.64
102333,0,3.58011e-12,0,0.0
102334,1,3.29473e-12,107,319.911
102335,0,2.449e-11,0,0.0
102336,1,4.60485e-11,639,1710.74
102337,1,6.54848e-10,743,1582.26
102338,0,1.14978e-10,0,0.0
102339,0,1.87237e-9,0,0.0
102340,1,1.74071e-9,0,0.0
102341,1,9.7026e-12,70,223.759
102342,0,3.54716e-10,0,0.0
102343,0,5.56058e-10,0,0.0
102344,0,3.37256e-12,0,0.0
102345,1,1.87359e-10,1072,5309.36
102346,1,1.89382e-12,27,40.1728
102347,1,3.91736e-12,40,618.009
102348,1,1.26082e-11,322,2620.95
102349,1,8.09415e-12,453,1129.3
102350,1,2.98342e-12,31,132.185
102351,0,3.06774e-10,0,0.0
102352,1,1.91977e-12,56,246.578
102353,0,1.84272e-10,0,0.0
102354,0,3.82864e-10,0,0.0
102355,1,4.69565e-12,405,1149.8
102356,1,4.28056e-12,100,381.267
102357,1,4.04708e-12,998,5029.65
102358,0,8.31207e-11,0,0.0
102359,1,3.99804e-10,2595,13265.8
102360,1,1.27898e-11,276,1206.4
102361,1,1.70678e-10,1694,11936.5
102362,0,3.83953e-12,0,0.0
102363,0,2.23108e-12,0,0.0
102364,1,6.4857e-12,251,1180.8
102365,1,1.04666e-9,790,2640.17
102366,1,5.79251e-10,614,1431.57
102367,1,1.91977e-12,141,621.222
102368,1,7.52341e-12,261,918.557
102369,1,3.00936e-12,388,1672.69
102370,0,1.034e-9,0,0.0
102371,0,8.41973e-10,0,0.0
102372,0,4.37655e-11,0,0.0
102373,1,2.01679e-10,214,863.346
102374,0,1.55613e-9,0,0.0
102375,0,4.15344e-11,0,0.0
102376,0,2.41268e-12,0,0.0
102377,1,3.03531e-12,183,795.771
102378,1,3.72279e-11,283,715.76
102379,1,4.72159e-12,36,104.8
102380,1,7.33143e-11,110,223.758
102381,1,5.81119e-12,377,1427.63
102382,0,2.44018e-10,0,0.0
102383,0,6.00576e-11,0,0.0
102384,0,1.13116e-9,0,0.0
102385,0,1.60378e-10,0,0.0
102386,1,6.22627e-12,0,0.0
102387,1,6.88262e-11,305,522.309
102388,1,1.68628e-12,126,307.518
102389,1,3.55416e-12,1290,8569.86
102390,1,2.24431e-10,925,3858.91
102391,1,1.08965e-9,128,507.688
102392,1,2.56834e-12,107,442.759
102393,1,1.78951e-9,412,642.449
102394,1,2.93154e-12,44,72.587
102395,1,1.15557e-9,274,595.759
102396,1,3.62421e-11,19,24.5588
102397,1,3.11314e-12,132,429.962
102398,1,6.22627e-12,21,26.8761
102399,1,2.87965e-12,257,1362.5
102400,0,2.87965e-12,0,0.0
102401,1,3.16502e-12,119,414.918
102402,0,1.816e-12,0,0.0
102403,1,6.77107e-12,542,3309.07
102404,1,9.85359e-10,2116,11037.4
102405,0,5.13667e-12,0,0.0
102406,1,4.44634e-10,51,130.777
102407,0,6.79701e-12,0,0.0
102408,0,8.71418e-11,0,0.0
102409,1,7.26658e-10,181,871.667
102410,1,1.97165e-12,143,426.917
102411,1,4.02113e-12,91,176.088
102412,0,3.14427e-11,0,0.0
102413,0,1.30054e-9,0,0.0
102414,1,4.03151e-11,129,830.676
102415,1,1.18289e-9,1459,2880.7
102416,1,1.2073e-9,1050,3088.47
102417,0,3.40058e-10,0,0.0
102418,1,1.8595e-9,1509,8090.39
102419,1,2.93154e-12,114,506.9
102420,1,6.25221e-12,221,623.013
102421,0,1.94571e-12,0,0.0
102422,0,7.02245e-10,0,0.0
102423,0,5.3961e-12,0,0.0
102424,1,1.63035e-9,637,3150.76
102425,0,4.62819e-10,0,0.0
102426,1,1.87875e-9,1680,11470.7
102427,1,1.07429e-9,737,2340.79
102428,0,6.38193e-12,0,0.0
102429,1,2.43862e-12,45,181.3
102430,0,2.25702e-12,0,0.0
102431,0,4.92913e-12,0,0.0
102432,1,1.34384e-11,308,1708.13
102433,0,2.30242e-10,0,0.0
102434,0,3.96925e-11,0,0.0
102435,1,1.12747e-10,857,2199.88
102436,1,4.91849e-10,5098,116706.0
102437,1,6.35598e-12,67,249.458
102438,1,5.11592e-11,581,1665.1
102439,1,1.84064e-10,124,743.814
102440,1,9.78951e-10,0,0.0
102441,0,4.02113e-12,0,0.0
102442,1,7.88661e-12,150,730.311
102443,0,2.04663e-10,0,0.0
102444,1,2.95748e-12,98,337.928
102445,1,1.74696e-9,580,1577.63
102446,1,5.14601e-10,816,1575.93
102447,1,1.08441e-11,106,429.28
102448,1,1.68161e-10,711,2067.81
102449,1,3.75133e-11,368,790.016
102450,0,4.56593e-12,0,0.0
102451,1,8.48252e-10,1297,1764.01
102452,1,7.79062e-11,155,351.002
102453,1,2.20488e-10,77,269.496
102454,1,4.0795e-10,0,0.0
102455,0,1.35681e-11,0,0.0
102456,1,9.10592e-12,60,170.842
102457,1,2.87965e-12,127,460.568
102458,0,2.11434e-11,0,0.0
102459,0,1.087e-10,0,0.0
102460,1,2.86668e-11,292,714.415
102461,0,5.31827e-12,0,0.0
102462,1,1.99863e-10,348,768.959
102463,1,1.00658e-11,222,2574.34
102464,0,7.26917e-11,0,0.0
102465,1,2.55796e-11,20,43.7174
102466,0,4.95507e-12,0,0.0
102467,1,1.70029e-10,264,654.178
102468,1,1.60793e-9,277,502.486
102469,0,3.24467e-10,0,0.0
102470,1,9.20295e-10,0,0.0
102471,1,9.35497e-10,745,1358.29
102472,1,3.74614e-11,349,2913.35
102473,1,8.22387e-12,42,108.305
102474,1,2.15066e-11,271,973.79
102475,1,1.0416e-10,574,4547.66
102476,0,2.02354e-12,0,0.0
102477,1,8.05913e-10,54,146.685
102478,1,7.90399e-10,215,505.257
102479,1,6.75421e-10,1941,27071.6
102480,1,2.81998e-11,169,385.788
102481,1,3.68388e-12,142,614.939
102482,1,2.17919e-12,168,457.929
102483,0,9.18375e-12,0,0.0
102484,1,2.45678e-11,889,22048.0
102485,0,4.15085e-12,0,0.0
102486,1,3.52822e-12,146,523.133
102487,1,2.76265e-10,595,1171.53
102488,1,6.87484e-12,244,630.866
102489,1,4.1249e-12,64,117.19
102490,0,2.63579e-11,0,0.0
102491,1,4.0105e-10,132,659.267
102492,1,8.02151e-11,1293,6393.75
102493,1,2.12731e-12,92,248.634
102494,0,4.41131e-10,0,0.0
102495,1,4.07302e-12,70,177.326
102496,0,1.71663e-10,0,0.0
102497,1,1.88168e-9,1151,2609.15
102498,0,2.67211e-12,0,0.0
102499,1,1.18818e-11,298,1133.32
102500,1,1.0429e-9,2101,4552.25
102501,0,1.9068e-11,0,0.0
102502,0,2.43862e-11,0,0.0
102503,0,9.49895e-10,0,0.0
102504,1,8.87244e-12,86,487.053
102505,1,9.7026e-12,50,90.929
102506,0,1.98177e-10,0,0.0
102507,1,2.85371e-12,147,489.951
102508,1,2.10137e-12,46,203.424
102509,1,2.02354e-12,120,492.048
102510,1,4.6697e-12,142,589.217
102511,0,1.71222e-12,0,0.0
102512,1,1.89382e-12,150,614.609
102513,1,7.5753e-12,43,215.415
102514,1,1.56988e-9,79,118.158
102515,1,4.22608e-11,307,1249.18
102516,1,2.07542e-12,122,993.991
102517,1,2.73178e-11,733,7911.55
102518,1,2.30891e-12,230,997.904
102519,0,6.94048e-10,0,0.0
102520,1,1.09943e-9,787,2715.73
102521,1,2.10137e-12,458,5613.65
102522,1,5.47341e-10,1563,7687.7
102523,1,3.37256e-12,149,1040.13
102524,1,2.07542e-12,154,581.162
102525,1,3.58088e-10,1117,3954.08
102526,1,5.29233e-12,192,428.618
102527,1,1.84298e-10,409,883.915
102528,1,2.19217e-11,221,540.416
102529,1,2.38674e-11,25,45.9728
102530,1,3.95628e-11,428,1885.97
102531,1,1.06703e-10,942,2498.81
102532,1,7.3937e-12,223,662.723
102533,1,1.19337e-11,48,357.486
102534,1,9.20087e-10,0,0.0
102535,0,1.86674e-9,0,0.0
102536,1,1.09528e-9,897,2958.99
102537,1,4.75272e-11,1397,16358.1
102538,1,2.04948e-12,43,167.189
102539,0,4.64376e-12,0,0.0
102540,1,1.09868e-10,175,229.892
102541,1,3.70567e-10,584,1040.09
102542,1,1.95349e-10,687,1046.53
102543,1,5.4773e-10,796,4514.39
102544,1,7.91255e-12,152,639.483
102545,0,3.83434e-11,0,0.0
102546,0,8.58706e-12,0,0.0
102547,0,2.50089e-11,0,0.0
102548,1,1.51228e-9,68,96.6555
102549,1,1.35914e-10,614,1824.92
102550,0,7.88661e-12,0,0.0
102551,1,1.83416e-11,253,735.971
102552,1,1.95142e-10,412,1564.55
102553,1,2.23108e-12,98,243.501
102554,0,2.02691e-10,0,0.0
102555,1,1.95609e-11,388,1923.75
102556,1,1.38784e-9,1084,2149.51
102557,0,1.97165e-12,0,0.0
102558,1,4.4881e-11,427,1485.27
102559,0,1.86788e-12,0,0.0
102560,1,1.56279e-10,710,2009.79
102561,1,1.19622e-10,378,549.784
102562,1,3.73576e-12,193,717.51
102563,1,3.53756e-10,599,1796.08
102564,1,2.81401e-10,1153,4020.39
102565,0,3.01092e-10,0,0.0
102566,1,3.06125e-12,123,607.701
102567,1,5.99279e-11,3979,78790.9
102568,1,1.37336e-9,1585,5097.07
102569,1,1.34124e-11,112,322.388
102570,0,1.47417e-9,0,0.0
102571,0,1.20084e-9,0,0.0
102572,1,1.97502e-10,423,771.631
102573,1,1.0311e-9,48,122.47
102574,1,1.25763e-9,52,100.458
102575,1,1.75602e-9,1824,11436.7
102576,0,4.87465e-11,0,0.0
102577,1,1.71663e-10,1003,7589.23
102578,0,7.23026e-11,0,0.0
102579,1,1.01307e-10,261,1511.25
102580,0,2.10396e-11,0,0.0
102581,1,8.98062e-10,963,3467.81
102582,0,2.39971e-10,0,0.0
102583,1,5.65034e-11,142,722.402
102584,1,2.64616e-12,163,758.95
102585,1,6.34172e-10,653,1451.1
102586,1,6.77107e-12,178,1701.25
102587,1,3.43327e-10,1204,4561.06
102588,1,9.08517e-11,1105,3654.25
102589,1,2.7681e-11,63,220.485
102590,0,8.21063e-10,0,0.0
102591,1,6.89689e-10,101,296.459
102592,1,6.38452e-11,60,93.207
102593,1,6.71918e-12,101,477.928
102594,0,5.47393e-12,0,0.0
102595,1,6.01354e-11,2120,13204.3
102596,1,8.24203e-11,377,970.156
102597,0,1.16224e-11,0,0.0
102598,1,8.16575e-10,247,386.16
102599,1,2.79144e-11,98,389.046
102600,1,2.82776e-12,95,231.576
102601,1,6.9493e-10,725,1486.76
102602,1,4.68345e-10,652,1884.76
102603,1,4.35009e-10,1233,489914.0
102604,0,1.73215e-9,0,0.0
102605,1,5.05884e-12,228,1959.3
102606,1,6.87484e-12,145,253.15
102607,1,4.40586e-10,950,8930.09
102608,1,2.65654e-11,84,202.079
102609,1,2.30891e-12,37,56.6844
102610,1,4.61211e-10,851,1840.23
102611,0,4.3065e-12,0,0.0
102612,1,4.06575e-10,679,1275.75
102613,1,1.10163e-9,262,526.531
102614,0,5.0329e-12,0,0.0
102615,1,1.37328e-9,720,2241.76
102616,1,1.27519e-9,17,30.8412
102617,0,2.69805e-11,0,0.0
102618,1,1.30181e-10,71,173.828
102619,0,9.13186e-12,0,0.0
102620,1,4.79656e-10,853,4340.99
102621,1,2.31539e-10,1083,6922.06
102622,1,1.21672e-11,220,1437.75
102623,1,2.94191e-10,189,543.008
102624,0,1.27338e-9,0,0.0
102625,1,1.3194e-9,731,2673.17
102626,1,3.13908e-12,112,327.662
102627,1,1.45539e-11,72,92.2868
102628,1,1.73804e-9,3,4.14243
102629,1,1.816e-12,133,498.952
102630,1,9.02135e-10,48,142.442
102631,1,4.64376e-12,60,78.6709
102632,0,2.66432e-11,0,0.0
102633,0,1.61701e-10,0,0.0
102634,1,1.75373e-10,163,960.681
102635,1,1.08441e-11,34,51.1705
102636,1,7.60383e-10,1159,3588.29
102637,1,9.4795e-11,435,1069.61
102638,0,1.24292e-10,0,0.0
102639,0,2.90637e-10,0,0.0
102640,1,1.57091e-9,1231,5196.46
102641,0,1.51158e-9,0,0.0
102642,1,9.34771e-10,766,3856.69
102643,0,1.52017e-9,0,0.0
102644,1,3.76171e-12,215,2993.07
102645,1,8.72067e-10,1616,8327.67
102646,1,8.32764e-12,226,3346.63
102647,0,2.1229e-10,0,0.0
102648,1,1.56694e-11,20,37.1954
102649,1,3.66208e-10,1425,4014.31
102650,1,1.33372e-10,507,2054.28
102651,1,5.26846e-10,937,7641.25
102652,1,1.58059e-9,394,1999.77
102653,1,1.72286e-9,620,3343.96
102654,1,1.63699e-10,170,488.675
102655,1,5.11073e-12,78,259.292
102656,1,4.74753e-12,72,186.867
102657,1,7.65053e-11,610,1821.72
102658,1,3.63199e-12,33,85.846
102659,1,3.13908e-12,248,1612.97
102660,1,1.18769e-9,678,1822.26
102661,1,1.44527e-10,302,1797.76
102662,1,5.99279e-11,497,825.642
102663,1,7.5286e-10,19,51.6398
102664,0,5.90458e-11,0,0.0
102665,1,4.92628e-10,102,124.622
102666,1,2.00719e-10,507,1567.13
102667,1,6.96564e-11,877,3091.02
102668,1,1.4983e-9,319,370.874
102669,1,1.23778e-9,1091,300002.0
102670,1,5.08479e-12,239,1069.22
102671,1,6.61541e-12,70,129.703
102672,1,5.31827e-12,53,202.977
102673,1,3.52822e-12,14,33.5817
102674,0,2.12212e-11,0,0.0
102675,0,6.3041e-12,0,0.0
102676,1,2.07023e-11,191,278.541
102677,1,1.66921e-9,26,49.362
102678,1,1.67902e-10,458,1332.31
102679,1,3.32068e-12,133,337.67
102680,1,5.41115e-10,800,1542.93
102681,1,5.96684e-12,132,336.248
102682,1,4.56593e-12,75,1349.27
102683,0,3.50228e-12,0,0.0
102684,1,1.5877e-11,0,0.0
102685,1,1.19e-10,87,210.355
102686,1,2.02354e-12,212,815.76
102687,0,2.61088e-10,0,0.0
102688,1,9.3944e-10,40,122.012
102689,1,8.47292e-11,354,1149.18
102690,1,3.50228e-11,546,2760.96
102691,0,2.85371e-12,0,0.0
102692,1,2.95748e-12,122,352.091
102693,1,7.88661e-12,215,607.858
102694,0,6.09656e-12,0,0.0
102695,0,1.4419e-10,0,0.0
102696,1,1.89382e-12,96,330.514
102697,1,3.89142e-12,36,111.106
102698,1,6.08774e-10,1067,10765.6
102699,0,2.32577e-10,0,0.0
102700,1,1.61792e-9,657,4357.39
102701,1,5.05884e-12,132,640.272
102702,0,1.25563e-11,0,0.0
102703,1,3.928e-10,2048,5142.71
102704,1,1.97165e-12,106,248.088
102705,1,1.618e-9,1942,7784.47
102706,0,1.2948e-10,0,0.0
102707,1,2.69805e-12,104,473.051
102708,1,1.93248e-10,612,1503.92
102709,1,1.66828e-9,373,1240.08
102710,1,2.59428e-12,176,498.189
102711,1,9.02809e-12,353,1144.11
102712,1,3.32068e-12,1859,11662.6
102713,1,1.77122e-9,1392,4181.76
102714,1,1.94727e-10,70,87.8107
102715,1,8.14422e-10,845,2453.96
102716,0,1.30373e-9,0,0.0
102717,1,1.41648e-11,1,1.01409
102718,1,4.4261e-10,4366,38887.3
102719,1,4.59187e-12,68,116.887
102720,0,1.63855e-10,0,0.0
102721,1,1.28157e-11,198,586.837
102722,1,9.00215e-12,275,2491.64
102723,0,1.11502e-10,0,0.0
102724,0,2.34004e-11,0,0.0
102725,1,1.63336e-9,1534,3665.5
102726,0,1.68628e-12,0,0.0
102727,1,1.10905e-9,376,2683.09
102728,1,5.13667e-12,385,1206.27
102729,0,7.84251e-11,0,0.0
102730,1,1.70006e-9,469,622.288
102731,1,1.91977e-12,501,1719.85
102732,1,1.81081e-11,62,96.1437
102733,1,1.44839e-10,520,1405.24
102734,0,4.92913e-12,0,0.0
102735,1,1.49716e-10,122,365.029
102736,1,2.95748e-12,47,80.9841
102737,1,2.43862e-12,324,840.039
102738,1,2.50348e-11,950,25059.2
102739,0,4.11193e-11,0,0.0
102740,0,9.05715e-10,0,0.0
102741,0,1.04549e-11,0,0.0
102742,0,1.34384e-11,0,0.0
102743,1,3.08719e-12,143,815.345
102744,1,4.32985e-11,69,198.032
102745,0,2.46457e-12,0,0.0
102746,1,1.5698e-10,348,1516.4
102747,1,6.36325e-10,97,295.506
102748,1,1.9976e-12,39,85.9036
102749,1,4.17679e-12,161,703.864
102750,1,1.02557e-9,1213,3689.75
102751,1,3.1754e-11,888,7180.05
102752,1,9.18375e-12,629,2747.85
102753,0,4.6256e-11,0,0.0
102754,1,3.42704e-10,262,1029.45
102755,0,6.1487e-10,0,0.0
102756,0,2.82517e-11,0,0.0
102757,1,1.37084e-9,133,343.48
102758,1,3.30771e-11,99,636.927
102759,1,2.79144e-10,243,523.44
102760,1,1.29065e-10,943,4016.69
102761,1,2.05207e-11,409,1584.84
102762,1,1.07922e-11,21,55.9892
102763,1,1.82378e-11,16,36.7714
102764,1,5.5502e-10,1671,11531.1
102765,1,4.53999e-11,940,3512.23
102766,1,1.31841e-10,84,120.586
102767,1,4.05226e-11,467,2807.17
102768,1,1.07922e-11,546,5568.33
102769,1,1.3153e-11,233,363.49
102770,1,3.45039e-12,169,427.761
102771,0,4.92576e-10,0,0.0
102772,1,7.10573e-11,35,46.4138
102773,1,3.37308e-10,266,1517.82
102774,1,1.25823e-11,203,928.456
102775,1,4.90838e-11,402,1078.97
102776,0,1.87307e-11,0,0.0
102777,1,1.50546e-9,312,860.479
102778,1,2.62801e-11,647,5089.33
102779,1,1.13772e-9,2333,5880.07
102780,1,4.46216e-12,256,2366.89
102781,0,5.88901e-12,0,0.0
102782,0,2.74994e-12,0,0.0
102783,1,4.86687e-11,17,49.4066
102784,1,2.17919e-12,62,127.797
102785,1,3.13908e-12,97,420.638
102786,1,3.34662e-12,247,1644.81
102787,1,5.93052e-10,481,909.768
102788,0,4.20273e-12,0,0.0
102789,1,1.41798e-9,1510,3645.7
102790,1,1.36459e-11,131,266.361
102791,1,4.45178e-11,193,575.423
102792,1,1.40869e-11,344,1549.91
102793,0,4.12231e-11,0,0.0
102794,1,4.18613e-10,826,1738.55
102795,0,2.64616e-12,0,0.0
102796,0,4.47539e-10,0,0.0
102797,1,4.26577e-10,547,3185.66
102798,1,1.10516e-11,227,1427.56
102799,0,4.35839e-12,0,0.0
102800,0,1.25537e-10,0,0.0
102801,0,5.5336e-10,0,0.0
102802,0,3.65793e-12,0,0.0
102803,1,8.93729e-11,514,1910.1
102804,1,1.30155e-10,35,111.855
102805,1,8.8714e-10,694,1670.19
102806,1,8.61301e-12,172,400.404
102807,1,1.02733e-11,289,1005.6
102808,1,3.42704e-11,183,721.72
102809,1,2.73852e-10,311,1033.94
102810,1,7.93331e-11,65,189.553
102811,1,1.2629e-10,154,496.728
102812,1,4.95507e-12,130,442.325
102813,0,6.09811e-10,0,0.0
102814,1,7.01934e-10,1307,3009.18
102815,0,4.86557e-10,0,0.0
102816,1,1.21436e-9,761,2080.48
102817,0,3.16502e-12,0,0.0
102818,0,1.41907e-11,0,0.0
102819,1,4.2554e-10,665,1401.45
102820,1,7.52211e-10,258,722.703
102821,1,1.01763e-9,32,46.5589
102822,1,2.74215e-11,97,387.607
102823,1,1.05932e-9,986,2539.4
102824,1,1.19544e-10,109,266.774
102825,1,1.50447e-9,185,394.732
102826,0,2.30113e-11,0,0.0
102827,1,5.39039e-10,0,0.0
102828,1,5.41945e-11,326,442.721
102829,0,1.55216e-10,0,0.0
102830,1,2.95748e-12,129,478.047
102831,1,2.06245e-11,109,161.116
102832,1,3.48152e-11,65,162.266
102833,1,4.56593e-12,313,2409.61
102834,1,1.42006e-9,651,1708.76
102835,1,2.34263e-11,85,315.973
102836,0,1.65152e-10,0,0.0
102837,1,1.22709e-11,94,184.439
102838,1,1.35491e-9,212,519.821
102839,0,7.05644e-12,0,0.0
102840,1,9.93116e-10,399,1397.38
102841,1,8.37018e-10,1207,8286.5
102842,1,2.15325e-12,44,154.325
102843,1,7.21054e-10,94,293.862
102844,0,2.59428e-12,0,0.0
102845,0,7.22507e-11,0,0.0
102846,1,7.18615e-12,279,953.093
102847,0,2.29127e-10,0,0.0
102848,0,2.43862e-12,0,0.0
102849,1,5.34422e-12,236,997.271
102850,1,1.19856e-11,116,306.493
102851,1,4.09896e-12,278,2097.27
102852,1,3.37256e-12,1698,10553.2
102853,1,1.20375e-11,369,1236.54
102854,0,1.68628e-12,0,0.0
102855,0,4.07509e-10,0,0.0
102856,1,1.8614e-10,910,6745.32
102857,1,2.74994e-12,87,255.367
102858,1,1.10724e-10,406,1094.11
102859,1,1.85491e-11,39,144.555
102860,1,4.12153e-10,611,1121.71
102861,1,8.76244e-10,446,2579.72
102862,1,5.30374e-10,673,1022.13
102863,1,5.2765e-10,5141,108192.0
102864,1,1.79716e-9,510,1999.23
102865,0,4.92524e-10,0,0.0
102866,1,1.16499e-9,640,1177.46
102867,0,2.9938e-10,0,0.0
102868,1,7.54157e-11,113,285.028
102869,1,8.54115e-10,1034,4673.18
102870,1,1.33787e-10,866,1669.41
102871,1,1.64885e-9,304,922.505
102872,1,1.08778e-10,781,1877.55
102873,0,7.0305e-12,0,0.0
102874,1,2.62022e-12,81,440.637
102875,1,3.00936e-12,886,4452.83
102876,1,1.67598e-9,730,1746.47
102877,0,3.08719e-12,0,0.0
102878,1,7.7569e-12,147,425.177
102879,1,6.97861e-12,124,165.761
102880,1,1.71482e-11,0,0.0
102881,1,4.46216e-12,280,720.45
102882,0,8.37304e-10,0,0.0
102883,1,6.50256e-10,1304,4226.17
102884,1,3.61643e-11,430,1817.0
102885,0,6.35858e-11,0,0.0
102886,1,7.16021e-11,458,1335.58
102887,1,8.48329e-12,103,287.061
102888,0,2.32396e-10,0,0.0
102889,0,1.02733e-11,0,0.0
102890,0,1.0304e-9,0,0.0
102891,1,5.60157e-10,741,2757.62
102892,0,1.45799e-11,0,0.0
102893,1,1.15186e-11,43,164.779
102894,1,1.79005e-12,133,361.042
102895,1,1.55268e-9,0,0.0
102896,1,1.4796e-9,541,2235.25
102897,0,3.8979e-10,0,0.0
102898,1,8.7614e-10,561,2926.13
102899,0,5.64489e-10,0,0.0
102900,1,3.70982e-12,200,880.677
102901,1,1.32049e-11,399,1525.2
102902,1,5.55176e-12,126,4871.61
102903,0,9.43306e-10,0,0.0
102904,1,1.21879e-9,0,0.0
102905,1,3.55416e-12,625,7853.55
102906,1,1.5794e-10,604,1889.48
102907,1,1.12314e-9,143,166.69
102908,1,7.3649e-10,2388,9413.17
102909,1,2.15325e-12,109,6187.73
102910,1,2.02354e-12,106,498.822
102911,1,9.18375e-12,169,388.783
102912,1,6.4857e-12,69,185.406
102913,0,1.97165e-12,0,0.0
102914,0,7.31587e-12,0,0.0
102915,0,4.18016e-10,0,0.0
102916,0,4.43622e-12,0,0.0
102917,1,5.30011e-10,80,350.545
102918,0,1.46888e-10,0,0.0
102919,0,2.56522e-10,0,0.0
102920,1,1.54884e-9,1840,16942.8
102921,0,9.97267e-10,0,0.0
102922,1,2.04948e-12,145,497.709
102923,1,7.52341e-12,85,347.934
102924,1,6.01613e-11,341,896.062
102925,0,9.10592e-12,0,0.0
102926,0,2.71595e-10,0,0.0
102927,1,2.00278e-11,261,554.639
102928,1,2.36079e-12,110,245.349
102929,1,1.57213e-11,107,294.392
102930,1,1.13419e-9,204,470.312
102931,0,5.55176e-12,0,0.0
102932,1,1.84194e-12,73,181.11
102933,0,7.34674e-10,0,0.0
102934,0,9.05404e-12,0,0.0
102935,1,2.88224e-11,581,1762.56
102936,1,9.02809e-12,187,393.393
102937,1,1.71222e-12,133,479.371
102938,1,1.36244e-9,661,1629.36
102939,1,1.42047e-9,107,198.049
102940,1,2.98342e-12,24,103.705
102941,1,4.64376e-12,39,152.308
102942,1,1.55527e-10,638,1687.67
102943,1,2.98602e-11,391,640.664
102944,1,3.65793e-12,102,326.608
102945,1,3.39851e-12,182,796.412
102946,1,7.63652e-10,0,0.0
102947,0,4.38433e-11,0,0.0
102948,1,4.07302e-11,133,569.386
102949,0,4.72418e-11,0,0.0
102950,1,1.84194e-11,51,207.344
102951,0,1.03618e-9,0,0.0
102952,1,4.14825e-11,106,280.31
102953,1,4.48836e-10,92,334.203
102954,1,8.66489e-12,211,1726.72
102955,1,1.53989e-9,180,1160.69
102956,1,8.09545e-10,189,712.331
102957,1,1.37652e-10,409,20060.7
102958,1,3.811e-11,50,97.3385
102959,0,9.53553e-10,0,0.0
102960,1,1.03771e-11,50,198.403
102961,1,3.52303e-11,154,673.599
102962,1,6.84111e-11,328,613.638
102963,1,1.24007e-11,214,2158.06
102964,0,1.44761e-11,0,0.0
102965,1,9.68963e-10,1252,3711.45
102966,1,5.78524e-12,49,118.719
102967,1,1.05016e-10,203,819.363
102968,1,1.63056e-9,1116,2488.6
102969,1,7.97456e-10,874,5935.88
102970,1,2.90819e-10,1420,13001.2
102971,0,3.4452e-11,0,0.0
102972,1,4.22452e-10,491,1499.74
102973,0,3.85769e-11,0,0.0
102974,1,2.61244e-11,400,1380.18
102975,1,7.44299e-11,673,6861.64
102976,1,1.02671e-9,150,768.936
102977,0,6.45197e-11,0,0.0
102978,1,1.13733e-10,389,784.342
102979,0,1.40607e-9,0,0.0
102980,1,4.41027e-11,151,276.249
102981,1,6.45976e-12,256,922.258
102982,0,1.46836e-11,0,0.0
102983,1,3.99e-11,627,2505.67
102984,1,1.05579e-9,716,1718.76
102985,0,5.62959e-12,0,0.0
102986,0,2.25702e-12,0,0.0
102987,1,4.0367e-11,165,344.778
102988,1,4.9447e-11,81,132.516
102989,0,1.89382e-12,0,0.0
102990,0,1.53841e-11,0,0.0
102991,0,4.70576e-10,0,0.0
102992,1,5.32839e-10,1192,4463.08
102993,1,1.816e-12,173,609.719
102994,1,1.3965e-10,188,249.169
102995,1,1.08726e-10,121,233.529
102996,1,3.23636e-10,383,1045.96
102997,1,2.38362e-10,779,2171.01
102998,0,9.90755e-11,0,0.0
102999,1,4.20273e-12,201,1179.68
103000,0,1.34903e-11,0,0.0
103001,1,2.56834e-12,237,969.258
103002,1,1.79729e-9,531,2387.48
103003,0,1.33346e-11,0,0.0
103004,1,1.94571e-12,142,1019.43
103005,1,2.79923e-11,228,867.188
103006,1,1.14716e-9,75,236.111
103007,1,9.90755e-11,97,170.776
103008,1,1.61624e-11,1362,7774.04
103009,1,3.13908e-12,99,493.091
103010,1,2.64409e-10,65,125.192
103011,1,1.12592e-11,51,150.891
103012,0,9.50544e-11,0,0.0
103013,0,6.68987e-10,0,0.0
103014,1,5.00696e-11,75,289.858
