ID,is_lens,Einstein_area,numb_pix_lensed_image,flux_lensed_image_in_sigma
111402,1,4.05226e-11,83,414.775
111403,1,2.85371e-12,124,721.618
111404,1,4.28056e-12,61,205.843
111405,1,2.45445e-10,91,344.516
111409,1,1.3285e-9,201,539.493
111410,0,2.87965e-12,0,0.0
111411,0,2.24509e-10,0,0.0
111413,0,1.61909e-10,0,0.0
111414,1,1.39053e-11,219,678.207
111418,1,4.2157e-11,469,3129.95
111420,1,2.78366e-11,291,1444.96
111421,1,2.04092e-10,2587,59691.1
111422,1,4.34801e-11,38,106.339
111425,1,2.69675e-10,1146,7891.03
111430,0,2.07023e-11,0,0.0
111431,1,5.02252e-11,47,101.588
111432,1,9.24082e-11,114,309.59
111434,0,5.03238e-10,0,0.0
111435,1,1.89382e-12,102,347.002
111436,0,1.61655e-9,0,0.0
111437,0,1.2053e-10,0,0.0
111438,1,7.05644e-12,309,1043.63
111442,1,1.48909e-9,1483,2235.23
111443,1,1.89382e-12,49,219.487
111444,0,6.45976e-12,0,0.0
111446,1,5.99279e-12,204,526.703
111447,1,1.31315e-9,556,1153.23
111449,1,1.31089e-10,478,1585.4
111451,1,5.68147e-12,86,216.797
111459,1,1.56694e-11,34,144.666
111460,1,3.65586e-10,750,2031.66
111462,1,3.52822e-12,125,293.807
111463,0,1.53841e-11,0,0.0
111469,1,2.3665e-10,2432,90680.3
111470,1,8.6911e-10,1046,3793.58
111471,1,1.3607e-10,446,933.87
111472,0,3.55935e-11,0,0.0
111473,1,9.52101e-12,188,1010.35
111474,0,1.52206e-10,0,0.0
111475,1,2.98342e-12,102,301.464
111476,1,6.91894e-11,781,3313.53
111477,0,4.11972e-11,0,0.0
111478,1,3.50747e-11,257,402.173
111479,1,1.37767e-9,768,1808.99
111481,1,1.11632e-10,43,644.303
111482,1,5.83713e-12,85,280.85
111484,0,6.47376e-10,0,0.0
111485,1,6.92439e-10,786,1018.07
111487,1,5.2612e-11,214,271.475
111491,0,7.88661e-12,0,0.0
111495,1,3.84991e-11,47,250.031
111501,1,3.55416e-12,109,317.331
111503,0,2.7188e-11,0,0.0
111504,1,3.34766e-10,145,440.812
111514,1,4.65647e-10,916,2635.77
111515,1,4.96286e-11,38,132.401
111518,1,1.01325e-9,2594,19946.7
111520,0,3.76171e-12,0,0.0
111521,0,6.86965e-11,0,0.0
111523,0,3.57232e-11,0,0.0
111527,1,6.04467e-12,19,24.1519
111528,1,2.49051e-12,1136,7214.61
111529,0,2.73956e-11,0,0.0
111531,1,1.01641e-9,999,3018.34
111533,1,9.05404e-11,333,1112.2
111534,0,1.01177e-11,0,0.0
111535,1,8.11491e-11,89,429.181
111537,1,9.4891e-10,402,853.6
111540,1,3.37256e-12,103,263.548
111541,1,3.06125e-12,93,264.24
111542,1,1.84194e-12,121,452.635
111543,1,1.9068e-11,405,1334.7
111544,0,2.36806e-10,0,0.0
111547,1,1.68387e-9,399,1698.09
111549,0,2.23108e-12,0,0.0
111551,1,4.95507e-12,119,419.836
111554,1,1.65152e-10,561,2538.18
111555,1,7.07201e-11,86,106.506
111556,0,4.87725e-12,0,0.0
111557,1,2.76161e-10,858,4249.57
111562,0,1.05587e-11,0,0.0
111564,0,3.29473e-12,0,0.0
111565,1,2.54239e-12,317,2411.32
111568,1,9.54383e-10,0,0.0
111571,1,4.43622e-12,100,292.403
111578,0,3.73576e-12,0,0.0
111580,1,1.15445e-11,229,672.313
111584,1,6.09656e-12,74,16859.8
111585,1,2.99717e-10,463,1397.77
111589,0,2.15585e-11,0,0.0
111592,1,3.97444e-11,178,549.406
111597,1,9.8401e-10,2074,11333.6
111598,1,1.13578e-9,1699,7790.15
111599,1,6.22627e-12,154,793.651
111602,0,4.98102e-12,0,0.0
111604,1,3.63199e-12,35,83.7499
111606,1,9.91637e-10,1067,2095.33
111610,0,1.46395e-10,0,0.0
111615,1,5.806e-11,118,3989.44
111616,1,1.13679e-9,1492,4232.83
111617,1,1.39902e-9,264,592.588
111620,1,1.67072e-11,33,131.436
111621,1,7.33143e-11,233,395.421
111622,1,1.69925e-10,1592,13118.1
111623,1,1.27042e-10,0,0.0
111625,1,3.11391e-10,1131,4098.97
111626,0,7.17604e-10,0,0.0
111628,1,5.99538e-11,90,732.942
111629,0,1.55527e-10,0,0.0
111630,1,3.79284e-11,413,2671.18
111634,0,2.43862e-12,0,0.0
111635,1,1.68628e-12,177,962.935
111637,0,9.1163e-11,0,0.0
111638,0,5.9409e-12,0,0.0
111640,1,2.07542e-12,54,136.912
111641,1,3.2099e-10,849,2824.1
111643,1,3.01715e-11,166,472.812
111644,0,2.59428e-12,0,0.0
111645,1,8.27912e-10,647,1246.01
111646,1,4.52442e-11,30,50.3559
111648,1,6.35598e-12,375,2059.68
111649,1,3.38035e-11,82,234.05
111650,0,4.13554e-10,0,0.0
111652,0,1.06495e-10,0,0.0
111655,0,2.43862e-12,0,0.0
111657,1,4.20273e-12,366,3920.81
111658,1,1.68628e-12,409,1828.28
111659,0,9.26936e-11,0,0.0
111661,0,6.27037e-11,0,0.0
111664,1,9.70001e-10,15,20.5531
111665,0,4.36021e-10,0,0.0
111668,1,1.31815e-10,46,446.553
111669,0,1.26689e-9,0,0.0
111670,1,1.79394e-10,508,2402.97
111672,0,1.49872e-10,0,0.0
111675,0,6.79701e-12,0,0.0
111676,1,1.82975e-10,725,2921.35
111678,1,1.52388e-10,447,1705.52
111679,1,4.04837e-10,673,1253.39
111683,1,2.15066e-11,18,26.5144
111684,1,1.84635e-10,479,1565.75
111685,1,1.06002e-10,211,466.22
111686,1,1.15557e-9,2448,9876.64
111687,1,5.57251e-11,644,2617.62
111688,1,5.56473e-11,116,399.752
111689,0,3.32068e-12,0,0.0
111690,0,1.30492e-10,0,0.0
111691,1,2.00123e-10,689,2314.11
111695,1,3.60605e-12,296,1495.14
111699,1,7.34181e-12,400,2267.23
111702,1,1.08498e-9,3821,17651.9
111703,0,2.14287e-11,0,0.0
111704,0,2.39193e-11,0,0.0
111705,1,1.0979e-9,0,0.0
111707,1,6.4857e-12,210,778.344
111708,1,1.27639e-11,193,410.425
111709,1,1.65878e-10,737,3648.87
111711,1,6.27297e-11,239,790.02
111712,1,1.70704e-11,86,148.45
111713,1,1.816e-12,98,324.568
111714,1,8.33542e-11,124,297.441
111715,0,3.42445e-12,0,0.0
111720,1,1.995e-11,335,1819.0
111723,1,8.13047e-11,193,391.03
111725,0,6.09267e-10,0,0.0
111726,1,1.24266e-11,193,1089.71
111727,1,9.75449e-12,180,885.321
111729,1,1.55392e-9,2054,6505.18
111733,1,4.9683e-10,775,2383.27
111734,1,1.9509e-10,506,2515.31
111735,1,3.06125e-12,263,860.329
111737,1,1.89382e-11,157,502.223
111738,1,4.17134e-10,2486,9333.32
111739,0,7.07719e-11,0,0.0
111743,1,2.70194e-10,340,560.94
111747,1,2.51645e-12,85,187.841
111748,1,2.58131e-10,812,2517.47
111749,1,4.3187e-10,1093,3621.55
111752,1,3.91736e-12,80,134.734
111755,0,6.22627e-12,0,0.0
111756,0,3.81359e-12,0,0.0
111757,1,1.11476e-10,879,2404.86
111758,1,3.13908e-12,168,426.393
111759,1,1.09344e-9,2,2.01531
111760,1,1.6674e-9,1794,6312.18
111761,1,1.59548e-11,261,1210.26
111763,1,1.00502e-10,628,1662.54
111766,0,5.34422e-12,0,0.0
111767,1,4.09118e-11,121,355.488
111769,1,9.78822e-11,41,154.993
111770,0,2.90352e-10,0,0.0
111771,1,2.77925e-10,563,1886.79
111774,1,4.25202e-11,139,345.777
111780,1,1.68338e-9,350,1922.72
111782,1,2.27778e-11,288,2104.81
111783,1,9.47171e-11,398,937.049
111787,1,6.77107e-12,72,277.157
111789,0,8.07054e-10,0,0.0
111790,1,9.05819e-10,0,0.0
111792,0,7.47412e-11,0,0.0
111798,0,1.38093e-10,0,0.0
111799,1,1.6785e-11,390,1562.89
111800,0,6.23561e-10,0,0.0
111801,0,2.67418e-10,0,0.0
111802,1,1.12994e-9,40,149.245
111803,1,5.17585e-10,633,1136.28
111804,0,9.78043e-11,0,0.0
111806,1,1.59185e-9,1355,4274.29
111809,0,2.33485e-12,0,0.0
111816,1,8.95545e-11,468,1440.97
111818,1,1.0429e-11,63,137.358
111820,1,1.28417e-11,33,49.0581
111821,1,7.50525e-11,859,9333.57
111822,1,1.11969e-10,444,1662.49
111824,0,1.08441e-11,0,0.0
111825,0,3.89479e-10,0,0.0
111826,1,1.04731e-9,1380,3464.92
111828,1,7.18278e-10,1410,3479.72
111829,1,9.2691e-10,2129,6100.96
111831,0,9.342e-11,0,0.0
111832,1,2.17919e-12,159,3311.1
111833,1,7.49747e-12,66,220.377
111837,0,3.58529e-11,0,0.0
111838,0,4.38952e-11,0,0.0
111839,1,4.0105e-10,1880,5080.16
111841,1,4.02113e-12,62,134.884
111842,1,1.97425e-11,71,476.122
111845,1,1.27223e-10,936,7898.3
111846,0,1.33631e-9,0,0.0
111847,0,9.68963e-11,0,0.0
111849,1,4.62819e-11,1292,7974.83
111852,1,1.816e-12,75,141.817
111859,1,4.90319e-12,71,391.516
111861,1,1.73298e-11,502,1767.12
111864,1,3.81878e-11,189,457.483
111869,0,1.11967e-9,0,0.0
111871,0,3.69944e-11,0,0.0
111874,1,3.82916e-11,54,227.466
111876,1,2.28815e-11,389,798.331
111877,1,3.96925e-12,194,926.723
111881,1,5.79095e-10,895,5607.85
111882,0,4.5073e-10,0,0.0
111883,1,2.73437e-11,108,395.401
111884,0,1.08674e-10,0,0.0
111887,0,1.01281e-10,0,0.0
111888,1,1.73817e-12,67,139.443
111889,1,7.95458e-10,17,28.6897
111891,1,1.91198e-11,493,2133.24
111893,1,4.05667e-10,397,865.336
111894,0,2.28297e-12,0,0.0
111896,1,1.54463e-10,249,799.989
111898,1,6.1225e-12,209,358.572
111901,1,1.86334e-9,40,74.5685
111903,1,2.87965e-12,73,177.661
111904,1,6.77885e-11,2503,17273.9
111905,0,4.41754e-10,0,0.0
111906,1,1.4997e-9,733,2130.54
111909,0,9.31346e-12,0,0.0
111911,1,8.61846e-10,1140,3647.2
111914,1,2.08295e-10,547,1551.65
111916,0,2.51645e-12,0,0.0
111919,1,1.55631e-10,170,904.845
111921,1,1.76411e-12,276,1953.45
111922,1,5.13667e-12,247,595.072
111927,1,6.49504e-10,749,1616.98
111930,0,1.74735e-9,0,0.0
111932,1,7.28993e-12,190,800.032
111933,1,6.48051e-11,248,1152.52
111935,1,1.17108e-9,87,332.249
111936,1,1.61935e-10,365,433.949
111938,1,1.46265e-10,977,1311.57
111940,0,8.78241e-10,0,0.0
111942,0,1.86269e-11,0,0.0
111943,1,1.29558e-9,1510,4783.56
111946,0,5.06922e-11,0,0.0
111947,1,1.89382e-12,195,840.747
111948,0,1.85216e-9,0,0.0
111953,0,1.22839e-10,0,0.0
111956,0,3.42445e-12,0,0.0
111957,0,9.72595e-10,0,0.0
111958,1,1.01436e-10,113,551.225
111959,1,2.92194e-10,1014,3476.39
111960,1,1.4061e-11,480,3115.22
111961,1,1.41985e-10,73,310.517
111963,1,5.88901e-11,41,94.7122
111964,1,7.70501e-12,134,399.648
111968,1,4.09896e-12,96,1040.54
111969,0,1.82559e-10,0,0.0
111970,1,1.10994e-9,1478,8218.0
111971,1,9.62971e-10,898,3045.62
111974,0,1.76411e-12,0,0.0
111979,1,1.88282e-9,912,1888.74
111983,1,2.1299e-11,832,11412.3
111985,1,1.20452e-10,863,3073.0
111986,0,3.13648e-11,0,0.0
111988,1,1.46836e-11,133,3385.89
111989,1,1.25563e-11,549,1228.96
111990,0,5.5777e-12,0,0.0
111993,0,2.01576e-10,0,0.0
111994,0,1.55322e-9,0,0.0
111995,1,2.80182e-12,181,534.831
111996,1,1.41051e-9,17,27.7596
111998,1,5.531e-11,441,1750.47
111999,1,6.51164e-12,115,915.922
114001,0,3.76171e-12,0,0.0
114003,0,5.985e-11,0,0.0
114005,1,6.13806e-11,29,33.5369
114006,1,2.46457e-12,237,569.012
114008,1,4.38433e-12,209,1023.0
114009,1,5.79043e-11,12,16.2851
114012,1,1.72779e-11,271,1434.43
114014,0,5.0796e-11,0,0.0
114016,1,5.73336e-12,189,528.728
114020,1,1.80871e-9,37,103.136
114021,0,2.79404e-11,0,0.0
114024,1,5.75152e-11,490,1193.02
114026,0,1.72042e-9,0,0.0
114028,1,1.5306e-9,786,2492.05
114030,1,3.79543e-11,21,47.9932
114032,0,1.41829e-10,0,0.0
114035,1,2.29697e-10,42,210.75
114039,1,8.70718e-10,280,653.355
114042,1,2.28297e-12,116,550.054
114045,1,7.65312e-12,54,128.315
114046,1,2.64616e-12,58,209.101
114048,1,9.34459e-11,762,3581.98
114049,0,2.96007e-11,0,0.0
114052,0,1.71612e-10,0,0.0
114053,1,1.44481e-9,1166,3441.62
114054,1,7.07097e-10,2673,16343.7
114055,0,6.43744e-10,0,0.0
114056,1,5.31049e-10,622,1568.9
114058,1,8.30169e-12,194,762.979
114059,1,2.59428e-12,154,580.257
114061,1,9.47431e-11,127,210.624
114065,0,4.94833e-10,0,0.0
114072,0,5.08479e-12,0,0.0
114074,1,1.21672e-11,77,387.619
114076,1,8.40547e-12,120,230.646
114077,1,6.64136e-12,155,705.687
114080,1,6.59466e-11,104,218.588
114081,1,1.41674e-10,65,397.995
114082,1,9.96203e-12,237,747.947
114087,0,1.84656e-9,0,0.0
114089,0,1.2136e-10,0,0.0
114090,0,3.53081e-11,0,0.0
114095,0,9.10592e-12,0,0.0
114096,1,1.31037e-10,946,5454.27
114098,1,1.32179e-10,362,920.846
114099,1,8.16679e-11,551,2315.97
114100,1,1.08156e-10,793,1712.58
114107,0,7.43365e-10,0,0.0
114110,0,4.86687e-11,0,0.0
114111,1,7.83654e-10,1260,456168.0
114114,0,8.03967e-11,0,0.0
114120,1,1.16807e-9,2106,12365.5
114122,0,1.00658e-11,0,0.0
114123,0,1.14965e-9,0,0.0
114128,1,2.28297e-12,150,367.7
114131,0,2.25702e-12,0,0.0
114132,1,8.32037e-10,229,272.179
114134,0,1.596e-10,0,0.0
114139,1,1.03294e-9,206,621.49
114141,1,1.93533e-11,2397,75231.8
114145,1,1.57136e-10,190,592.734
114147,1,1.13144e-9,1337,4191.23
114148,1,3.50228e-12,108,294.267
114149,1,1.13702e-9,2750,12006.0
114153,1,5.88642e-11,188,445.153
114155,1,6.69324e-12,213,653.23
114158,1,1.23955e-10,393,990.661
114160,1,9.20969e-12,279,581.166
114165,1,2.24224e-10,417,2711.17
114168,1,3.09498e-11,264,728.549
114171,0,1.34747e-10,0,0.0
114176,1,2.80182e-12,252,615.026
114177,1,1.55657e-11,33,151.543
114179,0,2.85475e-10,0,0.0
114183,0,2.88224e-11,0,0.0
114184,0,1.31634e-10,0,0.0
114185,0,1.84194e-12,0,0.0
114186,0,6.77107e-12,0,0.0
114189,0,3.10795e-11,0,0.0
114190,0,1.1957e-10,0,0.0
114191,1,2.02354e-12,76,158.93
114193,1,5.32061e-10,6035,52895.0
114195,1,8.76218e-10,387,1163.39
114196,1,2.4931e-11,646,1936.75
114199,0,1.84194e-12,0,0.0
114200,1,1.69969e-9,773,1007.1
114201,1,2.71803e-10,924,2275.75
114202,0,4.53999e-12,0,0.0
114204,1,5.57251e-11,537,2051.6
114205,1,1.25555e-9,1711,4336.68
114206,1,5.69963e-11,637,1946.97
114208,0,1.60586e-11,0,0.0
114212,0,2.80182e-12,0,0.0
114214,1,4.0834e-11,229,621.122
114225,1,1.43754e-9,402,1454.39
114227,0,5.92015e-11,0,0.0
114230,0,3.47374e-11,0,0.0
114233,1,2.54239e-11,192,684.919
114234,1,8.61249e-10,1387,3159.3
114239,0,5.62959e-12,0,0.0
114240,1,1.41648e-11,592,2852.62
114245,1,1.61883e-11,91,224.495
114246,1,1.541e-10,802,4459.25
114248,1,1.88236e-9,0,0.0
114249,1,5.43527e-10,768,1774.85
114250,1,1.08441e-11,25,99.8813
114251,1,9.66603e-10,1389,3088.64
114252,0,1.79005e-12,0,0.0
114254,0,1.27177e-9,0,0.0
114255,1,1.12024e-9,1582,11659.8
114257,1,3.49735e-10,557,1035.52
114259,1,3.18318e-11,336,681.299
114261,0,9.98798e-11,0,0.0
114263,1,2.25702e-12,232,427.805
114265,0,1.37601e-9,0,0.0
114269,0,8.77385e-10,0,0.0
114273,0,4.28056e-12,0,0.0
114275,1,4.22452e-10,1764,5237.89
114279,1,5.31827e-12,23,86.3409
114280,1,1.81392e-10,115,451.961
114281,1,6.65173e-11,283,959.379
114282,0,7.0305e-12,0,0.0
114283,1,1.68758e-10,203,545.836
114285,1,1.40273e-9,881,2161.61
114288,1,3.6268e-11,144,316.593
114291,1,6.74513e-12,48,82.8625
114293,1,8.61301e-11,359,1291.53
114294,1,3.62161e-11,189,536.766
114295,0,8.91654e-11,0,0.0
114297,1,1.92911e-10,177,1029.11
114298,1,3.24285e-12,52,154.386
114299,1,8.05783e-10,157,183.156
114302,1,1.80562e-11,96,186.053
114303,1,1.4803e-10,1774,24549.9
114304,0,1.39261e-10,0,0.0
114306,0,2.58909e-11,0,0.0
114308,1,2.17919e-12,83,222.165
114310,0,5.56914e-10,0,0.0
114313,1,1.04524e-10,492,1373.1
114314,0,6.20811e-11,0,0.0
114315,1,9.96203e-12,58,121.533
114320,1,3.68388e-12,53,72.3539
114321,1,3.23507e-11,482,1807.71
114322,0,1.70237e-10,0,0.0
114323,1,9.58846e-11,0,0.0
114324,0,4.77347e-12,0,0.0
114325,1,2.74994e-12,104,335.305
114328,0,5.73336e-12,0,0.0
114330,1,1.42825e-9,1206,2973.84
114331,1,9.95684e-11,499,1169.23
114333,1,1.85841e-9,343,972.898
114334,1,6.33056e-10,132,730.796
114340,1,1.0691e-10,446,1203.52
114341,1,2.18438e-11,140,262.807
114344,1,1.17721e-9,264,330.136
114345,1,4.94055e-10,1094,2513.02
114347,0,1.6344e-11,0,0.0
114349,1,3.68388e-11,299,742.995
114350,1,1.15705e-11,314,916.632
114352,1,7.89958e-11,218,1166.56
114353,1,1.34464e-9,1422,4391.84
114355,1,1.40454e-10,37,49.9341
114356,1,3.45039e-12,72,175.612
114357,0,1.89382e-12,0,0.0
114358,1,6.51968e-10,346,663.64
114360,1,1.46836e-11,105,650.654
114362,0,1.02412e-9,0,0.0
114363,1,2.30631e-11,143,876.643
114364,1,1.40169e-10,644,3314.64
114365,1,4.59187e-12,172,502.371
114367,1,1.03097e-10,381,763.824
114368,1,1.91977e-12,20,46.6655
114372,1,1.99863e-10,876,2776.04
114375,1,9.49351e-10,2201,8361.0
114379,1,5.13667e-12,139,372.734
114380,1,6.18476e-11,533,1167.6
114381,0,8.35877e-11,0,0.0
114382,1,5.79303e-11,23,60.3222
114383,1,1.69147e-11,226,1062.12
114384,1,9.49506e-12,139,726.627
114385,1,1.00087e-10,311,926.122
114386,1,4.71899e-11,61,187.337
114387,0,1.70966e-9,0,0.0
114390,1,5.26742e-10,929,3592.11
114391,1,5.65553e-12,81,307.401
114393,1,2.56237e-10,568,8169.03
114394,1,4.51405e-12,233,668.114
114395,0,4.1249e-12,0,0.0
114397,1,2.10474e-10,595,3564.92
114398,1,7.79062e-11,279,7321.64
114399,1,4.6697e-12,173,1314.27
114400,1,2.38674e-12,164,853.501
114403,0,1.2719e-9,0,0.0
114406,1,9.83232e-12,352,1436.86
114409,0,8.52999e-10,0,0.0
114412,0,1.1337e-11,0,0.0
114413,1,5.61117e-10,867,2444.08
114414,0,5.19738e-10,0,0.0
114416,1,4.73197e-11,233,567.098
114417,0,3.34662e-12,0,0.0
114419,1,6.4857e-12,28,33.6145
114421,1,8.63713e-10,1563,4855.41
114422,1,2.80182e-12,157,732.787
114424,0,3.6115e-10,0,0.0
114426,1,2.21551e-11,167,446.031
114427,0,2.56237e-10,0,0.0
114429,1,6.08359e-10,882,1854.62
114430,0,1.47277e-10,0,0.0
114431,1,3.04568e-11,125,321.894
114433,1,1.57525e-10,152,712.506
114435,1,1.18273e-10,390,1078.57
114436,1,5.08479e-12,2154,32241.4
114440,1,1.01955e-11,548,2127.73
114443,1,1.09741e-9,2095,4607.26
114444,1,7.08264e-10,161,595.035
114445,1,9.48754e-10,429,1002.64
114446,1,1.84194e-12,106,684.137
114447,1,4.81239e-11,60,204.052
114448,1,6.27816e-12,417,3463.11
114450,1,1.36615e-9,2423,9414.85
114451,1,4.43622e-12,147,713.728
114455,0,1.45946e-9,0,0.0
114456,1,1.41163e-9,1360,1953.85
114458,0,1.69666e-11,0,0.0
114459,1,5.69185e-11,268,854.248
114463,1,1.87556e-9,1100,4770.82
114464,1,1.07507e-10,74,265.77
114465,0,1.30492e-11,0,0.0
114466,0,1.01037e-9,0,0.0
114469,1,3.81359e-12,453,2222.59
114470,0,1.01273e-9,0,0.0
114476,1,7.09535e-11,190,1669.65
114479,1,6.86913e-10,704,1521.39
114480,0,6.88262e-11,0,0.0
114481,1,1.02552e-10,29,119.519
114482,0,4.11193e-11,0,0.0
114483,1,1.01929e-10,134,401.874
114484,1,4.2157e-11,493,2617.67
114485,0,5.44799e-12,0,0.0
114487,1,5.69185e-11,265,934.765
114489,1,4.38433e-12,177,2819.39
114490,1,1.82886e-9,2546,7547.92
114491,1,3.32353e-10,670,2057.31
114494,1,2.12731e-12,616,2034.71
114495,1,1.86788e-12,69,119.635
114498,1,2.43862e-12,25,64.9793
114499,1,6.0317e-11,332,1139.33
114501,1,9.7026e-12,125,268.037
114502,1,4.15292e-10,1227,10045.1
114504,1,5.32346e-11,378,1096.27
114505,1,1.61624e-11,59,153.655
114506,1,1.59133e-10,239,788.329
114507,1,1.05499e-9,1773,6907.78
114511,1,1.13803e-9,1870,10015.6
114512,0,1.21002e-9,0,0.0
114514,0,3.63199e-11,0,0.0
114515,1,6.8489e-12,30,58.8428
114518,0,5.64334e-10,0,0.0
114521,1,9.98798e-12,0,0.0
114523,1,4.12231e-11,24,53.1751
114528,1,2.4119e-10,811,7078.89
114529,1,5.16262e-12,89,272.32
114532,1,1.84004e-9,217,544.264
114534,1,1.90809e-10,501,1384.83
114535,1,4.61159e-10,705,3919.92
114536,0,6.96045e-11,0,0.0
114537,1,5.95906e-11,367,1973.48
114538,0,3.73576e-11,0,0.0
114539,1,8.76088e-11,337,1795.2
114540,1,1.04778e-9,1399,5772.28
114543,1,4.50367e-11,429,1309.0
114547,0,6.61256e-10,0,0.0
114550,1,8.58706e-11,1218,3570.46
114553,1,1.58329e-10,379,937.342
114555,0,3.26127e-10,0,0.0
114556,1,2.30891e-12,345,2778.6
114559,0,4.90319e-12,0,0.0
114560,1,1.29766e-10,259,1643.42
114561,1,3.54638e-11,768,6281.3
114562,1,1.76748e-10,685,2317.08
114564,1,1.80302e-11,334,1248.29
114565,1,1.5519e-10,1906,19908.0
114567,1,2.00797e-11,18,37.6816
114568,1,2.28037e-11,582,1889.76
114569,1,1.69209e-9,1534,3158.29
114571,1,1.21306e-9,1608,6776.43
114572,1,1.72208e-9,895,1739.74
114573,1,5.6039e-10,1165,1972.7
114575,1,1.12306e-10,628,1628.19
114576,1,1.33579e-10,40,57.4663
114577,1,9.05404e-12,45,260.752
114578,1,1.14825e-9,761,3616.65
114579,1,3.42211e-10,341,752.843
114581,1,1.72182e-10,587,1945.46
114582,1,1.39907e-9,1172,3119.71
114584,1,6.34301e-11,45,147.331
114587,1,5.39117e-10,99,204.322
114590,0,2.2508e-10,0,0.0
114593,1,4.67749e-11,73,330.22
114597,1,4.68812e-10,343,468.997
114598,0,8.78942e-11,0,0.0
114600,0,3.67091e-10,0,0.0
114603,1,4.56334e-11,258,475.478
114604,0,1.00061e-10,0,0.0
114608,1,6.39749e-11,552,1858.21
114611,0,7.0305e-12,0,0.0
114612,1,1.96543e-10,605,1692.69
114614,1,1.74112e-9,25,35.3054
114617,1,1.85149e-9,314,429.42
114619,1,5.49987e-11,201,540.036
114621,1,4.03929e-11,54,238.806
114622,1,3.81359e-12,59,262.337
114625,1,5.27547e-10,975,2733.43
114626,1,1.1529e-10,812,1499.26
114628,1,9.05404e-12,475,1351.88
114630,1,2.82776e-12,954,2402.29
114632,0,7.20535e-10,0,0.0
114636,0,4.51898e-10,0,0.0
114639,0,1.14659e-9,0,0.0
114640,1,9.65176e-10,1423,6532.64
114641,1,2.33485e-12,257,1729.2
114642,0,1.60251e-9,0,0.0
114643,1,1.81885e-10,1260,11275.3
114645,0,2.89781e-11,0,0.0
114648,1,7.08238e-10,114,374.591
114649,0,8.69343e-11,0,0.0
114650,1,3.28176e-11,875,13027.6
114654,1,3.70178e-10,642,1783.65
114655,1,3.45039e-11,111,432.063
114656,1,8.90876e-11,162,617.577
114659,1,9.33162e-11,178,596.885
114660,1,4.61263e-11,691,5597.38
114661,1,1.73687e-9,2139,4540.69
114666,1,2.87446e-10,520,1065.8
114667,1,1.05639e-10,983,2926.84
114669,1,1.04031e-11,32,110.8
114670,1,2.02354e-12,110,295.458
114671,1,4.58098e-10,56,207.584
114674,1,3.89142e-12,91,160.414
114675,0,1.84453e-11,0,0.0
114676,0,1.06625e-11,0,0.0
114677,1,7.05644e-12,52,234.331
114678,1,1.04749e-9,78,374.112
114679,0,7.13427e-12,0,0.0
114680,1,3.16502e-12,132,472.808
114681,1,5.35459e-11,601,1559.8
114684,1,1.06625e-11,238,32577.9
114687,1,1.94571e-12,45,147.194
114689,0,4.09377e-11,0,0.0
114691,1,2.49051e-12,80,207.41
114692,1,4.23905e-11,681,6434.24
114694,0,1.66454e-9,0,0.0
114696,1,3.47633e-12,203,1220.11
114697,1,2.87965e-12,69,248.262
114703,0,4.51923e-11,0,0.0
114705,1,3.52563e-11,484,2667.06
114707,1,1.94571e-12,73,187.182
114708,1,1.84194e-12,141,436.644
114710,0,9.76824e-10,0,0.0
114711,0,2.14028e-11,0,0.0
114712,1,3.42445e-12,118,193.678
114713,1,1.36148e-10,49,104.539
114715,0,1.64477e-11,0,0.0
114716,1,1.01748e-10,545,3454.93
114717,0,1.23747e-11,0,0.0
114718,1,1.07377e-10,584,2614.13
114719,1,7.11092e-11,226,1864.17
114722,1,8.89838e-12,34,97.3255
114723,1,1.68628e-12,2163,29006.0
114726,1,1.91977e-12,86,173.601
114729,1,8.32764e-12,49,159.967
114731,0,1.38672e-9,0,0.0
114732,0,1.59496e-10,0,0.0
114737,1,1.56482e-9,244,941.087
114739,1,6.93451e-11,375,1650.41
114741,1,3.26879e-12,144,464.56
114743,0,4.38459e-10,0,0.0
114744,1,1.25778e-9,1708,7600.95
114746,1,5.68355e-10,803,2446.4
114748,1,2.10137e-12,108,290.973
114754,1,6.12328e-10,1365,2893.24
114755,1,1.05198e-10,163,4061.86
114758,1,3.45325e-10,744,1448.27
114759,1,4.43622e-12,117,273.471
114760,1,3.84291e-10,444,1097.26
114761,0,1.1804e-11,0,0.0
114762,0,8.43452e-10,0,0.0
114764,0,1.34358e-10,0,0.0
114766,1,9.7934e-11,240,541.559
114767,1,7.99635e-10,1067,4346.1
114768,1,2.43862e-11,892,8782.56
114772,1,1.15015e-9,4027,50076.2
114773,1,2.46457e-12,164,492.794
114775,1,3.77597e-10,682,4903.02
114778,1,3.13908e-11,467,1769.56
114782,0,5.34422e-11,0,0.0
114783,0,1.26445e-10,0,0.0
114784,1,1.82767e-10,643,2480.67
114787,0,9.10955e-10,0,0.0
114789,1,1.85662e-9,837,1261.74
114791,1,1.32827e-11,136,500.673
114792,1,7.52082e-11,446,2118.64
114793,1,1.73817e-12,266,1342.47
114794,0,3.87456e-10,0,0.0
114796,1,7.87571e-10,1232,4270.5
114797,0,2.66147e-10,0,0.0
114799,1,5.47393e-12,81,5650.35
114800,0,1.49508e-10,0,0.0
114803,0,3.31575e-10,0,0.0
114808,1,2.18983e-10,382,716.478
114811,1,2.00901e-10,468,1013.54
114812,1,2.98342e-12,44,109.512
